1632276046002968600,84 0,969 0,969 590,84 590,
1632276046002968600,948 18,1533 18,1533 603,948 603,
1632276046069945600,137 0,966 0,966 617,137 617,
1632276046069945600,960 46,1528 46,1528 600,960 600,
1632276046136663600,126 0,965 0,965 621,126 621,
1632276046136663600,964 53,1526 53,1526 605,964 605,
1632276046203545600,110 0,957 0,957 623,110 623,
1632276046203545600,971 63,1518 63,1518 608,971 608,
1632276046270596600,91 0,950 0,950 624,91 624,
1632276046270596600,979 103,1506 103,1506 607,979 607,
1632276046337650600,71 2,946 2,946 626,71 626,
1632276046337650600,982 183,1473 183,1473 606,982 606,
1632276046404229600,47 2,943 2,943 628,47 628,
1632276046404229600,980 193,1470 193,1470 606,980 606,
1632276046471155600,18 0,937 0,937 629,18 629,
1632276046471155600,975 1,1533 1,1533 605,975 605,
1632276046538046600,0 0,930 0,930 633,0 633,
1632276046538046600,964 3,1533 3,1533 603,964 603,
1632276046605259600,0 0,939 0,939 665,0 665,
1632276046605259600,958 4,1533 4,1533 602,958 602,
1632276046671973600,0 0,940 0,940 668,0 668,
1632276046671973600,955 3,1533 3,1533 601,955 601,
1632276046738882600,0 0,934 0,934 670,0 670,
1632276046738882600,952 2,1535 2,1535 600,952 600,
1632276046805572600,0 0,925 0,925 671,0 671,
1632276046805572600,952 0,1535 0,1535 599,952 599,
1632276046872736600,0 1,922 1,922 676,0 676,
1632276046872736600,952 0,1534 0,1534 599,952 599,
1632276046939728600,0 0,920 0,920 672,0 672,
1632276046939728600,952 0,1533 0,1533 599,952 599,
1632276047006461600,0 0,918 0,918 671,0 671,
1632276047006461600,951 0,1532 0,1532 599,951 599,
1632276047073514600,1 0,912 0,912 668,1 668,
1632276047073514600,951 0,1533 0,1533 599,951 599,
1632276047140108600,1 0,909 0,909 666,1 666,
1632276047140108600,954 0,1532 0,1532 600,954 600,
1632276047207107600,2 0,906 0,906 666,2 666,
1632276047207107600,956 0,1533 0,1533 600,956 600,
1632276047274068600,1 0,903 0,903 663,1 663,
1632276047274068600,955 0,1533 0,1533 600,955 600,
1632276047341060600,0 0,896 0,896 662,0 662,
1632276047341060600,953 0,1532 0,1532 600,953 600,
1632276047407746600,0 0,890 0,890 661,0 661,
1632276047407746600,956 0,1532 0,1532 600,956 600,
1632276047474783600,0 0,907 0,907 664,0 664,
1632276047474783600,956 0,1531 0,1531 600,956 600,
1632276047541631600,0 0,906 0,906 666,0 666,
1632276047541631600,956 0,1531 0,1531 600,956 600,
1632276047608533600,0 0,891 0,891 665,0 665,
1632276047608533600,956 0,1530 0,1530 599,956 599,
1632276047675529600,1 0,894 0,894 668,1 668,
1632276047675529600,956 0,1530 0,1530 600,956 600,
1632276047742236600,1 0,889 0,889 668,1 668,
1632276047742236600,959 0,1529 0,1529 600,959 600,
1632276047809147600,0 0,889 0,889 664,0 664,
1632276047809147600,959 0,1529 0,1529 600,959 600,
1632276047876264600,0 0,884 0,884 662,0 662,
1632276047876264600,959 0,1530 0,1530 600,959 600,
1632276047943156600,1 1,883 1,883 661,1 661,
1632276047943156600,960 1,1529 1,1529 601,960 601,
1632276048010108600,1 0,888 0,888 660,1 660,
1632276048010108600,961 0,1529 0,1529 601,961 601,
1632276048076856600,0 0,890 0,890 661,0 661,
1632276048076856600,960 0,1529 0,1529 600,960 600,
1632276048143896600,0 0,882 0,882 661,0 661,
1632276048143896600,960 0,1530 0,1530 600,960 600,
1632276048210901600,0 0,884 0,884 659,0 659,
1632276048210901600,961 0,1530 0,1530 601,961 601,
1632276048277528600,0 0,893 0,893 661,0 661,
1632276048277528600,962 0,1529 0,1529 601,962 601,
1632276048344390600,0 0,903 0,903 663,0 663,
1632276048344390600,962 0,1529 0,1529 600,962 600,
1632276048411292600,0 0,896 0,896 660,0 660,
1632276048411292600,961 0,1529 0,1529 600,961 600,
1632276048478268600,0 0,888 0,888 658,0 658,
1632276048478268600,961 0,1529 0,1529 600,961 600,
1632276048545158600,1 0,891 0,891 660,1 660,
1632276048545158600,962 0,1529 0,1529 600,962 600,
1632276048612120600,1 0,892 0,892 659,1 659,
1632276048612120600,961 0,1528 0,1528 600,961 600,
1632276048679001600,0 0,897 0,897 661,0 661,
1632276048679001600,962 0,1528 0,1528 600,962 600,
1632276048745706600,0 0,878 0,878 662,0 662,
1632276048745706600,963 0,1529 0,1529 600,963 600,
1632276048812749600,1 0,889 0,889 662,1 662,
1632276048812749600,963 0,1531 0,1531 600,963 600,
1632276048879947600,1 0,898 0,898 661,1 661,
1632276048879947600,963 0,1532 0,1532 600,963 600,
1632276048946651600,0 0,901 0,901 663,0 663,
1632276048946651600,961 0,1531 0,1531 600,961 600,
1632276049013469600,0 0,901 0,901 665,0 665,
1632276049013469600,961 0,1531 0,1531 600,961 600,
1632276049080239600,0 0,896 0,896 665,0 665,
1632276049080239600,962 0,1531 0,1531 600,962 600,
1632276049147281600,0 0,901 0,901 662,0 662,
1632276049147281600,962 0,1532 0,1532 601,962 601,
1632276049214397600,2 0,899 0,899 663,2 663,
1632276049214397600,962 0,1532 0,1532 600,962 600,
1632276049281140600,0 0,893 0,893 661,0 661,
1632276049281140600,959 0,1532 0,1532 600,959 600,
1632276049348007600,0 0,895 0,895 664,0 664,
1632276049348007600,954 0,1532 0,1532 601,954 601,
1632276049414781600,0 0,897 0,897 660,0 660,
1632276049414781600,953 0,1531 0,1531 601,953 601,
1632276049481828600,0 0,893 0,893 657,0 657,
1632276049481828600,950 0,1532 0,1532 600,950 600,
1632276049548830600,0 0,891 0,891 659,0 659,
1632276049548830600,948 0,1532 0,1532 600,948 600,
1632276049615573600,0 0,895 0,895 658,0 658,
1632276049615573600,948 0,1532 0,1532 601,948 601,
1632276049682491600,0 0,896 0,896 659,0 659,
1632276049682491600,948 0,1532 0,1532 601,948 601,
1632276049749371600,0 0,901 0,901 661,0 661,
1632276049749371600,952 0,1532 0,1532 601,952 601,
1632276049816294600,0 0,890 0,890 662,0 662,
1632276049816294600,954 0,1533 0,1533 601,954 601,
1632276049883364600,0 0,896 0,896 662,0 662,
1632276049883364600,956 0,1533 0,1533 601,956 601,
1632276049950269600,0 0,899 0,899 662,0 662,
1632276049950269600,956 0,1534 0,1534 601,956 601,
1632276050017163600,0 0,900 0,900 664,0 664,
1632276050017163600,954 0,1535 0,1535 601,954 601,
1632276050083791600,0 0,895 0,895 658,0 658,
1632276050083791600,955 0,1535 0,1535 601,955 601,
1632276050150779600,4 0,889 0,889 654,4 654,
1632276050150779600,954 0,1534 0,1534 599,954 599,
1632276050217761600,1 0,875 0,875 650,1 650,
1632276050217761600,952 0,1534 0,1534 599,952 599,
1632276050284712600,0 0,876 0,876 653,0 653,
1632276050284712600,951 0,1534 0,1534 599,951 599,
1632276050351672600,0 0,881 0,881 658,0 658,
1632276050351672600,950 0,1535 0,1535 600,950 600,
1632276050418556600,0 0,888 0,888 658,0 658,
1632276050418556600,947 0,1536 0,1536 599,947 599,
1632276050485214600,0 0,890 0,890 661,0 661,
1632276050485214600,946 0,1535 0,1535 600,946 600,
1632276050552430600,0 0,892 0,892 656,0 656,
1632276050552430600,945 0,1535 0,1535 600,945 600,
1632276050619165600,0 0,895 0,895 654,0 654,
1632276050619165600,945 0,1535 0,1535 600,945 600,
1632276050686026600,0 0,867 0,867 648,0 648,
1632276050686026600,943 0,1534 0,1534 599,943 599,
1632276050753047600,1 0,900 0,900 643,1 643,
1632276050753047600,944 0,1535 0,1535 601,944 601,
1632276050819911600,1 1,891 1,891 646,1 646,
1632276050819911600,947 0,1534 0,1534 601,947 601,
1632276050886932600,0 0,889 0,889 646,0 646,
1632276050886932600,947 0,1534 0,1534 601,947 601,
1632276050953715600,0 0,884 0,884 645,0 645,
1632276050953715600,949 0,1534 0,1534 600,949 600,
1632276051020477600,0 0,875 0,875 645,0 645,
1632276051020477600,949 0,1533 0,1533 601,949 601,
1632276051087387600,0 1,863 1,863 640,0 640,
1632276051087387600,952 1,1533 1,1533 602,952 602,
1632276051154332600,0 0,863 0,863 640,0 640,
1632276051154332600,950 0,1532 0,1532 601,950 601,
1632276051221210600,0 0,865 0,865 645,0 645,
1632276051221210600,953 0,1531 0,1531 601,953 601,
1632276051288292600,0 0,833 0,833 641,0 641,
1632276051288292600,949 0,1531 0,1531 600,949 600,
1632276051354970600,0 0,835 0,835 638,0 638,
1632276051354970600,947 0,1531 0,1531 601,947 601,
1632276051421898600,1 0,866 0,866 643,1 643,
1632276051421898600,946 0,1531 0,1531 601,946 601,
1632276051488930600,1 0,842 0,842 645,1 645,
1632276051488930600,945 0,1531 0,1531 600,945 600,
1632276051555703600,0 0,864 0,864 647,0 647,
1632276051555703600,943 0,1530 0,1530 600,943 600,
1632276051622701600,1 0,859 0,859 655,1 655,
1632276051622701600,944 0,1530 0,1530 602,944 602,
1632276051689439600,1 0,825 0,825 658,1 658,
1632276051689439600,945 0,1530 0,1530 602,945 602,
1632276051756547600,0 0,856 0,856 657,0 657,
1632276051756547600,946 0,1529 0,1529 602,946 602,
1632276051823464600,0 0,867 0,867 656,0 656,
1632276051823464600,947 0,1528 0,1528 601,947 601,
1632276051890379600,0 0,870 0,870 658,0 658,
1632276051890379600,946 0,1527 0,1527 601,946 601,
1632276051957101600,0 0,842 0,842 659,0 659,
1632276051957101600,943 0,1527 0,1527 602,943 602,
1632276052023977600,0 0,842 0,842 656,0 656,
1632276052023977600,940 0,1526 0,1526 601,940 601,
1632276052090883600,0 0,882 0,882 656,0 656,
1632276052090883600,939 0,1526 0,1526 600,939 600,
1632276052157915600,0 0,833 0,833 657,0 657,
1632276052157915600,938 0,1525 0,1525 600,938 600,
1632276052224762600,1 1,884 1,884 660,1 660,
1632276052224762600,939 0,1525 0,1525 601,939 601,
1632276052291650600,0 0,843 0,843 657,0 657,
1632276052291650600,939 0,1524 0,1524 603,939 603,
1632276052358345600,0 0,850 0,850 652,0 652,
1632276052358345600,938 0,1525 0,1525 603,938 603,
1632276052425519600,0 0,864 0,864 648,0 648,
1632276052425519600,938 1,1525 1,1525 603,938 603,
1632276052492606600,0 1,858 1,858 640,0 640,
1632276052492606600,938 1,1526 1,1526 603,938 603,
1632276052559351600,1 1,872 1,872 633,1 633,
1632276052559351600,936 1,1526 1,1526 603,936 603,
1632276052626307600,3 1,845 1,845 628,3 628,
1632276052626307600,934 0,1525 0,1525 601,934 601,
1632276052693000600,2 2,848 2,848 624,2 624,
1632276052693000600,932 2,1522 2,1522 603,932 603,
1632276052760113600,3 11,859 11,859 625,3 625,
1632276052760113600,928 4,1520 4,1520 607,928 607,
1632276052826879600,0 0,855 0,855 624,0 624,
1632276052826879600,926 0,1512 0,1512 607,926 607,
1632276052893795600,0 0,826 0,826 625,0 625,
1632276052893795600,925 0,1510 0,1510 606,925 606,
1632276052960722600,0 0,861 0,861 628,0 628,
1632276052960722600,926 0,1505 0,1505 606,926 606,
1632276053027506600,1 0,823 0,823 625,1 625,
1632276053027506600,927 0,1501 0,1501 602,927 602,
1632276053094544600,1 0,827 0,827 626,1 626,
1632276053094544600,922 0,1498 0,1498 603,922 603,
1632276053161359600,2 0,824 0,824 621,2 621,
1632276053161359600,921 0,1497 0,1497 604,921 604,
1632276053228380600,2 0,828 0,828 626,2 626,
1632276053228380600,921 0,1497 0,1497 604,921 604,
1632276053295137600,6 0,830 0,830 625,6 625,
1632276053295137600,921 0,1494 0,1494 603,921 603,
1632276053362065600,1 0,839 0,839 665,1 665,
1632276053362065600,921 0,1493 0,1493 604,921 604,
1632276053429032600,1 0,828 0,828 649,1 649,
1632276053429032600,921 0,1493 0,1493 604,921 604,
1632276053495888600,0 0,818 0,818 644,0 644,
1632276053495888600,920 0,1494 0,1494 602,920 602,
1632276053562744600,0 0,817 0,817 642,0 642,
1632276053562744600,919 0,1494 0,1494 603,919 603,
1632276053629714600,0 0,813 0,813 643,0 643,
1632276053629714600,919 0,1494 0,1494 603,919 603,
1632276053696603600,1 0,813 0,813 641,1 641,
1632276053696603600,921 0,1495 0,1495 603,921 603,
1632276053763711600,0 0,814 0,814 640,0 640,
1632276053763711600,920 0,1495 0,1495 602,920 602,
1632276053830452600,0 0,816 0,816 644,0 644,
1632276053830452600,922 0,1496 0,1496 602,922 602,
1632276053897394600,1 1,818 1,818 642,1 642,
1632276053897394600,922 0,1498 0,1498 603,922 603,
1632276053964121600,1 1,821 1,821 640,1 640,
1632276053964121600,923 0,1498 0,1498 603,923 603,
1632276054031213600,1 1,825 1,825 637,1 637,
1632276054031213600,922 0,1498 0,1498 604,922 604,
1632276054098111600,0 0,830 0,830 632,0 632,
1632276054098111600,920 0,1498 0,1498 603,920 603,
1632276054165021600,0 0,828 0,828 654,0 654,
1632276054165021600,921 0,1497 0,1497 603,921 603,
1632276054231962600,1 0,825 0,825 646,1 646,
1632276054231962600,922 0,1497 0,1497 603,922 603,
1632276054298692600,0 0,825 0,825 644,0 644,
1632276054298692600,921 0,1498 0,1498 603,921 603,
1632276054365643600,0 0,828 0,828 642,0 642,
1632276054365643600,921 0,1498 0,1498 603,921 603,
1632276054432668600,0 0,829 0,829 639,0 639,
1632276054432668600,920 0,1498 0,1498 604,920 604,
1632276054499433600,0 0,828 0,828 638,0 638,
1632276054499433600,920 0,1498 0,1498 604,920 604,
1632276054566405600,1 1,822 1,822 639,1 639,
1632276054566405600,919 0,1499 0,1499 603,919 603,
